time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1931-02-02T22:46:52.000Z,-39.659,176.42,35,7.4,mw,,,,,iscgem,iscgem906607,2020-01-02T18:53:15.655Z,"North Island of New Zealand",earthquake,,,,,automatic,iscgem,iscgem
1931-02-10T06:34:34.000Z,-5.412,102.557,35,7,mw,,,,,iscgem,iscgem906621,2020-01-02T18:53:52.246Z,"southern Sumatra, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1931-02-13T01:27:27.000Z,-39.482,176.216,45,7.3,mw,,,,,iscgem,iscgem906628,2020-01-02T18:54:31.279Z,"North Island of New Zealand",earthquake,,,,,automatic,iscgem,iscgem
1931-03-09T03:49:00.000Z,40.572,142.398,35,7.8,mw,,,,,iscgem,iscgem906664,2020-01-02T18:56:15.078Z,"near the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1931-03-18T08:02:25.000Z,-33.778,-71.478,35,7.2,mw,,,,,iscgem,iscgem906680,2020-01-02T18:56:38.260Z,"Valparaiso, Chile",earthquake,,,,,automatic,iscgem,iscgem
1931-05-20T02:22:52.000Z,37.795,-16.168,10,7.1,mw,,,,,iscgem,iscgem906785,2015-05-13T18:52:43.000Z,"Azores-Cape St. Vincent Ridge",earthquake,,,,,automatic,iscgem,iscgem
1931-08-07T02:11:44.000Z,-3.417,142.077,35,7,mw,,,,,iscgem,iscgem906921,2020-01-02T18:59:35.949Z,"near the north coast of New Guinea, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1931-08-10T21:18:45.000Z,46.817,89.915,10,7.9,mw,,,,,iscgem,iscgem906933,2020-01-02T18:59:54.931Z,"northern Xinjiang, China",earthquake,,,,,automatic,iscgem,iscgem
1931-08-18T14:21:05.000Z,47.264,89.859,10,7.1,mw,,,,,iscgem,iscgem906951,2020-01-02T19:00:50.773Z,"northern Xinjiang, China",earthquake,,,,,automatic,iscgem,iscgem
1931-08-27T15:27:21.000Z,29.784,67.365,10,7.2,mw,,,,,iscgemsup,iscgemsup906971,2020-01-02T23:04:52.850Z,"Pakistan",earthquake,,,,,automatic,iscgem,iscgem
1931-09-25T05:59:52.000Z,-5.433,102.279,35,7.4,mw,,,,,iscgem,iscgem907033,2020-01-02T19:02:03.635Z,"southern Sumatra, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1931-10-03T19:13:22.000Z,-11.117,161.11,15,7.9,mw,,,,,iscgem,iscgem907054,2020-01-02T19:02:20.628Z,"Solomon Islands",earthquake,,,,,automatic,iscgem,iscgem
1931-10-03T21:18:17.000Z,-12.131,161.333,15,7,mw,,,,,iscgem,iscgem907055,2015-05-13T18:52:43.000Z,"Solomon Islands",earthquake,,,,,automatic,iscgem,iscgem
1931-10-03T22:47:46.000Z,-10.931,161.414,15,7,mw,,,,,iscgem,iscgem907057,2020-01-02T19:02:41.637Z,"Solomon Islands",earthquake,,,,,automatic,iscgem,iscgem
1931-10-10T00:19:57.000Z,-9.732,161.211,15,7.7,mw,,,,,iscgem,iscgem907065,2020-01-02T19:03:06.437Z,"Solomon Islands",earthquake,,,,,automatic,iscgem,iscgem
1931-11-02T10:03:04.000Z,31.899,132.009,35,7.5,mw,,,,,iscgem,iscgem907108,2020-01-02T19:04:08.184Z,"southeast of Shikoku, Japan",earthquake,,,,,automatic,iscgem,iscgem
1932-01-29T13:41:16.000Z,-6.647,154.255,15,7.2,mw,,,,,iscgem,iscgem905994,2020-01-02T18:43:00.341Z,"Bougainville region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1932-05-14T13:11:04.000Z,0.493,125.805,15,7.7,mw,,,,,iscgem,iscgem906146,2020-01-02T18:43:54.341Z,"Molucca Sea",earthquake,,,,,automatic,iscgem,iscgem
1932-05-21T10:10:04.000Z,13.175,-88.07,15,7.1,mw,,,,,iscgem,iscgem906153,2020-01-02T18:44:14.315Z,"El Salvador",earthquake,,,,,automatic,iscgem,iscgem
1932-05-26T16:09:48.000Z,-25.447,178.854,570,7.6,mw,,,,,iscgem,iscgem906166,2015-05-13T18:52:43.000Z,"south of the Fiji Islands",earthquake,,,,,automatic,iscgem,iscgem
1932-06-03T10:36:56.000Z,19.786,-103.784,15,8.1,mw,,,,,iscgem,iscgem906183,2020-01-02T18:44:35.003Z,"Jalisco, Mexico",earthquake,,,,,automatic,iscgem,iscgem
1932-06-18T10:12:11.000Z,19.419,-103.907,15,7.8,mw,,,,,iscgem,iscgem906234,2020-01-02T18:45:17.023Z,"Colima, Mexico",earthquake,,,,,automatic,iscgem,iscgem
1932-06-22T12:59:31.000Z,19.373,-104.224,25,7.7,mw,,,,,iscgem,iscgem906247,2020-01-02T18:45:36.359Z,"Jalisco, Mexico",earthquake,,,,,automatic,iscgem,iscgem
1932-12-04T08:11:17.000Z,2.451,121.005,15,7.2,mw,,,,,iscgem,iscgem906486,2015-05-13T18:52:43.000Z,"Celebes Sea",earthquake,,,,,automatic,iscgem,iscgem
1932-12-25T02:04:30.000Z,39.496,96.616,15,7.9,mw,,,,,iscgem,iscgem906530,2020-01-02T18:50:23.549Z,"Gansu, China",earthquake,,,,,automatic,iscgem,iscgem
1933-01-21T19:21:13.000Z,-33.921,57.698,10,7.1,mw,,,,,iscgem,iscgem905360,2015-05-13T18:52:43.000Z,"Southwest Indian Ridge",earthquake,,,,,automatic,iscgem,iscgem
1933-02-23T08:09:19.000Z,-20.5,-70.157,35,7.2,mw,,,,,iscgem,iscgem905405,2020-01-02T18:34:48.111Z,"Tarapaca, Chile",earthquake,,,,,automatic,iscgem,iscgem
1933-03-02T17:31:00.000Z,39.209,144.59,15,8.4,mw,,,,,official,official19330302173100_30,2019-06-21T23:20:10.891Z,"1933 Sanriku (Sanriku-oki) Earthquake, Japan",earthquake,,,,,automatic,iscgem,official
1933-06-18T21:37:36.000Z,38.083,142.484,30,7.2,mw,,,,,iscgem,iscgem905646,2020-01-02T18:37:17.165Z,"near the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1933-06-24T21:54:49.000Z,-5.226,104.596,20,7.6,mw,,,,,iscgem,iscgem905657,2020-01-02T18:37:35.644Z,"southern Sumatra, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1933-08-25T07:50:33.000Z,32.012,103.676,15,7.3,mw,,,,,iscgem,iscgem905779,2020-01-02T18:39:09.532Z,"western Sichuan, China",earthquake,,,,,automatic,iscgem,iscgem
1933-08-28T22:19:48.000Z,-60.041,-26.838,35,7.5,mw,,,,,iscgem,iscgem905786,2015-05-13T18:52:43.000Z,"South Sandwich Islands region",earthquake,,,,,automatic,iscgem,iscgem
1933-11-20T23:21:35.000Z,73.122,-70.014,15,7.7,mw,,,,,iscgem,iscgem905919,2015-05-13T18:52:43.000Z,"Baffin Bay",earthquake,,,,,automatic,iscgem,iscgem
1934-01-15T08:43:25.000Z,26.885,86.589,15,8,mw,,,,,iscgem,iscgem904745,2019-12-29T22:18:26.384Z,"Nepal-India border region",earthquake,,,,,automatic,iscgem,iscgem
